ASV	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species	AddSpecies	CorrClass	CorrOrder	CorrFamily	CorrGenus	CorrSpecies	Scientific name
8357	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_elegans	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_elegans	Chaetoceros elegans
4131	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	Chaetoceros forceps
4914	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	Chaetoceros forceps
6169	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	Chaetoceros forceps
7585	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	Chaetoceros forceps
7809	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_forceps	Chaetoceros forceps
2309	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_gracilis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	Chaetoceros neogracilis
5485	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_gracilis	Chaetoceros_sp.	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	Chaetoceros neogracilis
4390	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_lauderi	Chaetoceros_lauderi	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_lauderi	Chaetoceros lauderi
7461	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_mitra	Chaetoceros_mitra	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_mitra	Chaetoceros mitra
111	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	Chaetoceros neogracilis
4170	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	Chaetoceros neogracilis
9890	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_neogracilis	Chaetoceros neogracilis
5817	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_olympicus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_olympicus	Chaetoceros olympicus
7155	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_protuberans	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_protuberans	Chaetoceros protuberans
171	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_pumilum	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_calcitrans_f._pumilus	Chaetoceros calcitrans f. pumilus
1322	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_pumilum	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_calcitrans_f._pumilus	Chaetoceros calcitrans f. pumilus
1555	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_pumilum	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_calcitrans_f._pumilus	Chaetoceros calcitrans f. pumilus
5871	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_pumilum	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_calcitrans_f._pumilus	Chaetoceros calcitrans f. pumilus
1384	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_seiracanthus	Chaetoceros_seiracanthus	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_seiracanthus	Chaetoceros seiracanthus
744	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_similis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_similis	Chaetoceros similis
534	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_socialis	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_socialis	Chaetoceros socialis
112	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp.	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
7195	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp.	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
9840	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp.	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
4691	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp._Clade-Na13C1	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp._Clade-Na13C1	Chaetoceros sp._Clade-Na13C1
420	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tenuissimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tenuissimus	Chaetoceros tenuissimus
2385	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tenuissimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tenuissimus	Chaetoceros tenuissimus
4598	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_teres	Chaetoceros_teres	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_teres	Chaetoceros teres
643	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_throndsenii	Chaetoceros_muelleri	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_throndsenii	Chaetoceros throndsenii
2484	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_throndsenii	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_throndsenii	Chaetoceros throndsenii
1976	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tortissimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tortissimus	Chaetoceros tortissimus
8114	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tortissimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tortissimus	Chaetoceros tortissimus
169	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
914	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
1313	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
1319	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
1751	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros_sp.	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
1819	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
2067	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros_sp.	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
2197	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
2873	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3056	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3063	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3610	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3625	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3684	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros_lorenzianus	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3725	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
3742	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
4028	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
4735	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
5049	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
5059	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
5258	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
6208	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
6522	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
7202	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
7650	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
9849	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	NA	Chaetoceros
348	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	Brockmanniella brockmannii
2870	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	Brockmanniella brockmannii
3083	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	Brockmanniella	Brockmanniella_brockmannii	Brockmanniella brockmannii
484	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus_polymorphus	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	Minutocellus_polymorphus	Minutocellus polymorphus
473	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA	Cymatosiraceae
3136	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA	Cymatosiraceae
5577	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Cymatosirales	Cymatosiraceae	Papiliocellulus	Papiliocellulus_elegans	NA	Coscinodiscophyceae + Mediophyceae	Cymatosirales	Cymatosiraceae	Papiliocellulus	Papiliocellulus_elegans	Papiliocellulus elegans
240	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Hemiaulales	Hemiaulaceae	Cerataulina	Cerataulina_pelagica	Cerataulina_pelagica	Coscinodiscophyceae + Mediophyceae	Hemiaulales	Hemiaulaceae	Cerataulina	Cerataulina_pelagica	Cerataulina pelagica
6176	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	Eucampia_sp.	Eucampia_sp.	Coscinodiscophyceae + Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	NA	Eucampia
6654	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	Eucampia_zodiacus	NA	Coscinodiscophyceae + Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	Eucampia_zodiacus	Eucampia zodiacus
9655	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Hemiaulales	Hemiaulaceae	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	Hemiaulales	Hemiaulaceae	NA	NA	Hemiaulaceae
3079	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_convexus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_convexus	Leptocylindrus convexus
511	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	Leptocylindrus danicus
5013	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	Leptocylindrus danicus
8495	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus	Leptocylindrus danicus
1178	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus_minimus	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus minimus
1859	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus minimus
2979	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus minimus
6829	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus minimus
7649	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_minimus	Leptocylindrus minimus
665	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_sp.	NA	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Leptocylindrus	NA	Leptocylindrus
4145	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Chaetocerotales	Leptocylindraceae	Tenuicylindrus	Tenuicylindrus_belgicus	Tenuicylindrus_belgicus	Coscinodiscophyceae + Mediophyceae	Chaetocerotales	Leptocylindraceae	Tenuicylindrus	Tenuicylindrus_belgicus	Tenuicylindrus belgicus
1450	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum_brightwellii	Ditylum_brightwellii	Coscinodiscophyceae + Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum_brightwellii	Ditylum brightwellii
1222	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
1476	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
2875	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
3321	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
3573	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
4224	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
4742	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
4824	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
4999	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
7908	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
7919	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
9673	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
9733	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	NA	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae
7648	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	Thalassiosirales	NA	NA	NA	Thalassiosirales
9027	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	NA	NA	NA	NA	Coscinodiscophyceae + Mediophyceae	Thalassiosirales	NA	NA	NA	Thalassiosirales
5120	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella_aurita	NA	Coscinodiscophyceae + Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella_aurita	Odontella aurita
136	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Probosciales	Probosciaceae	Proboscia	NA	NA	Coscinodiscophyceae + Mediophyceae	Probosciales	Probosciaceae	Proboscia	NA	Proboscia
6384	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Probosciales	Probosciaceae	Proboscia	NA	NA	Coscinodiscophyceae + Mediophyceae	Probosciales	Probosciaceae	Proboscia	NA	Proboscia
